itemId,zone,containerId,coordinates
366,Power_Bay,PB05,"(12.2,0,0),(50.4,13.8,14.2)"
367,Engineering_Bay,EB01,"(12.3,0,41.8),(27.1,21.6,56.7)"
368,Lab,L03,"(28.4,21.4,0),(42.1,38.2,22.6)"
369,Storage_Bay,TA02,"(0,0,38.8),(18.5,33.5,64.3)"
370,Command_Center,CC01,"(36.3,0,0),(75.6,41.5,19.8)"
371,Crew_Quarters,CQ02,"(0,128.3,0),(17.8,144.7,21.1)"
372,Cockpit,C01,"(29.3,0,0),(76.9,12.3,39.9)"
373,Engineering_Bay,EB01,"(27.1,0,41.8),(51.2,26.2,60.2)"
374,Maintenance_Bay,MB02,"(27.6,0,0),(37.9,11.9,15.2)"
375,Lab,L03,"(65.8,0,0),(76.5,38.0,43.4)"
376,Crew_Quarters,CQ03,"(10.7,36.8,0),(25.1,68.5,19.3)"
377,Airlock,A02,"(0,0,38.7),(25.6,26.3,131.6)"
378,Storage_Bay,TA01,"(32.8,0,29.7),(70.6,13.6,63.8)"
379,Lab,L01,"(54.1,0,46.5),(88.5,28.1,78.9)"
380,Lab,L04,"(0,10.3,0),(25.6,42.4,12.3)"
381,Crew_Quarters,CQ04,"(26.7,0,11.7),(57.6,48.5,32.9)"
382,Engineering_Bay,EB01,"(51.2,0,41.8),(91.0,22.5,84.5)"
383,Lab,L04,"(122.8,0,0),(164.3,30.1,22.3)"
384,Storage_Bay,TA02,"(0,0,32.4),(10.4,14.2,51.9)"
385,Engineering_Bay,EB01,"(0,22.5,41.8),(37.1,39.4,55.8)"
386,Airlock,A03,"(42.7,22.8,0),(66.1,35.1,39.1)"
387,Storage_Bay,TA02,"(10.4,0,32.4),(41.6,34.3,43.8)"
388,Storage_Bay,TA02,"(18.5,0,38.8),(37.1,15.3,52.9)"
389,Medical_Bay,EA01,"(35.0,31.9,0),(50.0,56.8,28.0)"
390,Airlock,A01,"(20.1,32.3,0),(59.0,43.1,34.5)"
391,Storage_Bay,TA02,"(37.1,0,38.8),(63.3,40.8,69.9)"
392,Airlock,A03,"(0,40.6,0),(43.1,88.5,34.9)"
393,Medical_Bay,EA02,"(29.7,0,47.1),(60.3,32.6,62.1)"
394,Engineering_Bay,EB01,"(37.1,22.5,41.8),(53.4,38.3,56.4)"
395,Lab,L03,"(42.1,21.4,0),(63.7,48.7,17.4)"
396,Maintenance_Bay,MB02,"(53.2,0,0),(65.3,49.3,46.0)"
397,Crew_Quarters,CQ04,"(76.6,50.2,0),(91.7,98.9,28.8)"
398,Crew_Quarters,CQ02,"(17.8,128.3,0),(43.3,152.2,81.5)"
399,Lab,L01,"(52.2,0,27.7),(63.9,32.8,72.2)"
400,Crew_Quarters,CQ03,"(25.1,36.8,0),(69.8,69.3,22.1)"
401,Engineering_Bay,EB01,"(53.4,22.5,41.8),(65.4,51.8,60.1)"
402,Life_Support,LS05,"(0,0,0),(15.3,39.7,45.4)"
403,Engineering_Bay,EB01,"(65.4,22.5,41.8),(109.0,54.2,58.2)"
404,Crew_Quarters,CQ02,"(18.1,113.6,0),(45.9,129.3,19.7)"
405,Engineering_Bay,EB01,"(0,0,58.2),(37.5,27.6,77.8)"
406,Storage_Bay,TA02,"(41.6,0,32.4),(73.6,28.5,70.1)"
407,Command_Center,CC01,"(59.4,0,0),(88.4,30.8,12.8)"
408,Engineering_Bay,EB01,"(37.5,0,58.2),(59.0,16.9,88.2)"
409,Life_Support,LS04,"(47.1,0,0),(91.7,20.8,31.5)"
410,Crew_Quarters,CQ01,"(0,0,135.7),(29.0,19.6,146.5)"
411,Command_Center,CC02,"(0,47.0,0),(20.0,69.9,42.1)"
412,Cockpit,C05,"(41.3,0,0),(71.8,19.3,26.0)"
413,Sanitation_Bay,SB01,"(0,0,0),(21.2,26.1,17.1)"
414,Storage_Bay,TA01,"(0,13.6,29.7),(24.7,33.6,46.9)"
415,Engineering_Bay,EB01,"(59.0,0,58.2),(71.9,17.6,97.4)"
416,Maintenance_Bay,MB02,"(37.9,0,0),(50.6,29.8,19.5)"
417,Maintenance_Bay,MB04,"(50.3,0,0),(94.2,15.3,24.2)"
418,Engineering_Bay,EB01,"(71.9,0,58.2),(91.8,11.6,70.8)"
419,Lab,L04,"(25.6,10.3,0),(55.5,25.0,12.1)"
420,Storage_Bay,TA01,"(24.7,13.6,29.7),(39.2,57.2,42.8)"
421,Greenhouse,G02,"(0,0,0),(29.5,19.4,28.8)"
422,Engineering_Bay,EB01,"(0,11.6,58.2),(12.0,61.3,68.4)"
423,Airlock,A03,"(66.1,22.8,0),(98.9,66.3,27.2)"
424,Crew_Quarters,CQ02,"(0,129.3,0),(42.5,152.2,13.9)"
425,Lab,L03,"(63.7,21.4,0),(74.3,31.7,25.6)"
426,Crew_Quarters,CQ01,"(0,0,146.5),(13.9,32.4,170.2)"
427,External_Storage,ES01,"(47.1,0,0),(91.6,11.2,49.2)"
428,Lab,L04,"(55.5,10.3,0),(95.3,23.5,32.5)"
429,External_Storage,ES03,"(30.4,0,0),(59.4,22.0,28.7)"
430,Lab,L03,"(76.5,0,0),(118.0,14.0,41.0)"
431,Engineering_Bay,EB01,"(12.0,11.6,58.2),(24.9,59.4,93.1)"
432,Engineering_Bay,EB01,"(24.9,11.6,58.2),(69.2,55.5,105.9)"
433,Storage_Bay,TA01,"(39.2,13.6,29.7),(86.5,32.0,71.7)"
434,Crew_Quarters,CQ01,"(0,0,134.5),(15.8,19.9,153.1)"
435,Crew_Quarters,CQ01,"(15.8,0,134.5),(27.4,30.0,156.5)"
436,Lab,L03,"(74.3,21.4,0),(86.7,38.1,18.1)"
437,Lab,L02,"(18.4,23.6,0),(59.5,41.9,40.8)"
438,Engineering_Bay,EB01,"(0,0,105.9),(15.1,13.8,134.0)"
439,Command_Center,CC01,"(0,30.8,0),(42.7,67.7,37.1)"
440,Command_Center,CC03,"(38.9,0,0),(84.4,16.9,21.4)"
441,External_Storage,ES04,"(0,15.4,0),(33.0,55.1,32.0)"
442,Medical_Bay,EA03,"(43.2,51.6,0),(59.7,70.4,23.2)"
443,Power_Bay,PB01,"(27.0,0,0),(112.3,54.7,4.4)"
444,Crew_Quarters,CQ04,"(0,0,28.8),(19.7,11.6,56.0)"
445,Lab,L03,"(86.7,21.4,0),(115.9,49.5,39.2)"
446,Command_Center,CC02,"(0,46.0,0),(28.6,80.7,46.0)"
447,Cockpit,C03,"(44.3,0,0),(91.4,36.4,45.9)"
448,Engineering_Bay,EB01,"(15.1,0,105.9),(33.2,24.6,121.7)"
449,Lab,L01,"(63.9,0,27.7),(79.5,20.5,46.5)"
450,Airlock,A01,"(59.0,32.3,0),(104.5,73.7,20.4)"
451,Engineering_Bay,EB01,"(33.2,0,105.9),(70.1,21.0,134.8)"
452,Life_Support,LS01,"(0,0,23.6),(16.2,36.7,58.0)"
453,Maintenance_Bay,MB04,"(0,20.6,0),(19.9,33.5,47.0)"
454,Lab,L02,"(52.2,36.1,0),(85.8,76.0,12.0)"
455,Engine_Bay,NA02,"(0,0,0),(11.9,43.8,39.0)"
456,Life_Support,LS04,"(23.8,0,0),(72.5,38.5,31.5)"
457,Engineering_Bay,EB01,"(0,21.0,105.9),(29.1,44.1,133.0)"
458,Command_Center,CC03,"(0,21.8,0),(13.0,33.4,42.9)"
459,Lab,L01,"(79.5,0,27.7),(98.1,31.5,39.2)"
460,Engine_Bay,NA03,"(0,0,0),(10.7,41.8,42.5)"
461,Sanitation_Bay,SB02,"(0,0,0),(19.7,19.4,20.4)"
462,Command_Center,CC01,"(0,41.5,0),(44.7,53.9,30.7)"
463,Lab,L01,"(0,0,78.9),(19.4,10.8,92.9)"
464,Crew_Quarters,CQ01,"(13.9,0,146.5),(42.0,29.3,161.0)"
465,Life_Support,LS02,"(0,22.4,0),(11.5,54.6,45.5)"
466,Engineering_Bay,EB01,"(29.1,21.0,105.9),(70.5,39.0,121.5)"
467,Lab,L04,"(0,30.1,0),(36.4,54.7,29.9)"
468,Engineering_Bay,EB01,"(0,39.0,105.9),(22.6,85.6,155.5)"
469,External_Storage,ES02,"(26.6,0,0),(70.0,76.1,2.1)"
470,Life_Support,LS03,"(21.7,0,0),(52.5,38.4,15.0)"
471,Lab,L04,"(95.3,10.3,0),(107.9,55.8,20.2)"
472,Lab,L01,"(19.4,0,78.9),(41.7,10.0,93.6)"
473,Storage_Bay,TA01,"(0,0,29.0),(14.4,17.4,56.5)"
474,Crew_Quarters,CQ04,"(19.7,0,28.8),(58.6,49.0,77.6)"
475,Cockpit,C02,"(0,32.3,0),(47.2,60.5,24.2)"
476,Cockpit,C04,"(0,0,47.1),(48.7,20.4,96.9)"
477,Storage_Bay,TA01,"(14.4,0,29.0),(55.2,21.1,70.2)"
478,Storage_Bay,TA02,"(63.3,0,38.8),(107.0,28.7,79.5)"
479,Sanitation_Bay,SB03,"(0,0,0),(10.6,19.9,22.1)"
480,Command_Center,CC03,"(13.0,21.8,0),(27.1,42.4,39.3)"
481,Command_Center,CC02,"(20.0,47.0,0),(51.2,95.9,42.7)"
482,Cockpit,C03,"(47.5,0,0),(75.8,28.2,23.1)"
483,Lab,L01,"(0,0,39.2),(29.3,11.7,58.6)"
484,Engineering_Bay,EB01,"(22.6,39.0,105.9),(35.7,76.8,143.6)"
485,Engineering_Bay,EB01,"(35.7,39.0,105.9),(46.5,58.1,131.2)"
486,Storage_Bay,TA02,"(0,28.5,32.4),(10.0,44.7,55.8)"
487,Command_Center,CC03,"(0,16.9,0),(42.2,32.3,31.4)"
488,Engineering_Bay,EB01,"(46.5,39.0,105.9),(93.5,50.4,119.1)"
489,Engineering_Bay,EB01,"(0,50.4,105.9),(14.2,94.0,150.0)"
490,Storage_Bay,TA02,"(10.0,28.5,32.4),(33.9,73.8,75.2)"
491,Lab,L01,"(41.7,0,78.9),(67.0,47.9,124.0)"
492,Cockpit,C05,"(0,0,26.0),(24.3,26.3,58.2)"
493,Storage_Bay,TA01,"(0,32.0,29.7),(12.2,61.1,48.8)"
494,Storage_Bay,TA01,"(12.2,32.0,29.7),(61.7,44.5,66.9)"
495,Engineering_Bay,EB01,"(14.2,50.4,105.9),(55.1,91.6,120.3)"
496,Cockpit,C01,"(43.9,0,0),(78.0,19.4,41.2)"
497,Engineering_Bay,EB01,"(55.1,50.4,105.9),(67.9,98.0,127.3)"
498,Lab,L03,"(0,14.0,0),(14.4,40.6,26.1)"
499,Lab,L01,"(29.3,0,39.2),(43.6,41.1,86.7)"
500,Crew_Quarters,CQ02,"(0,0,13.9),(11.1,35.0,51.2)"
501,Life_Support,LS01,"(0,13.0,0),(37.4,57.9,42.4)"
502,Storage_Bay,TA01,"(55.2,0,29.0),(104.1,42.7,66.3)"
503,Storage_Bay,TA02,"(0,28.7,38.8),(15.0,41.2,59.6)"
504,Engineering_Bay,EB01,"(67.9,50.4,105.9),(85.2,96.1,138.4)"
505,Storage_Bay,TA02,"(33.9,28.5,32.4),(55.4,53.4,59.4)"
506,Lab,L02,"(0,0,12.0),(24.6,27.1,34.0)"
507,Airlock,A02,"(0,34.2,0),(17.1,72.0,23.8)"
508,Engineering_Bay,EB01,"(0,0,138.4),(35.5,10.4,164.0)"
509,Engineering_Bay,EB01,"(35.5,0,138.4),(58.9,37.4,157.9)"
510,Crew_Quarters,CQ01,"(27.4,0,134.5),(51.9,25.9,161.9)"
511,Command_Center,CC03,"(27.1,21.8,0),(61.8,59.1,36.4)"
512,Crew_Quarters,CQ04,"(57.6,0,11.7),(92.2,46.6,44.6)"
513,Lab,L04,"(107.9,10.3,0),(131.4,26.2,35.7)"
514,Medical_Bay,EA01,"(50.0,31.9,0),(67.3,61.2,55.8)"
515,Maintenance_Bay,MB02,"(50.6,0,0),(78.2,12.4,16.4)"
516,Crew_Quarters,CQ03,"(0,0,22.1),(27.5,14.1,64.4)"
517,Crew_Quarters,CQ01,"(0,0,161.0),(43.9,28.2,187.6)"
518,Lab,L02,"(0,41.9,0),(13.2,56.2,22.2)"
519,Airlock,A01,"(0,33.5,0),(20.2,70.9,25.7)"
520,Power_Bay,PB02,"(42.2,0,0),(128.4,76.8,2.2)"
521,Crew_Quarters,CQ03,"(0,0,31.4),(36.3,36.8,68.1)"
522,Command_Center,CC01,"(44.7,41.5,0),(67.4,69.9,17.7)"
523,Storage_Bay,TA01,"(0,44.5,29.7),(47.0,81.8,74.1)"
524,Airlock,A02,"(25.6,0,38.7),(44.9,34.5,76.5)"
525,Engineering_Bay,EB01,"(58.9,0,138.4),(100.8,13.2,167.6)"
526,Engineering_Bay,EB01,"(0,13.2,138.4),(48.2,58.0,179.1)"
527,Storage_Bay,TA02,"(15.0,28.7,38.8),(25.3,66.1,54.9)"
528,Storage_Bay,TA02,"(25.3,28.7,38.8),(41.0,57.4,50.9)"
529,Crew_Quarters,CQ02,"(11.1,0,13.9),(53.1,49.9,46.1)"
530,Storage_Bay,TA02,"(41.0,28.7,38.8),(62.1,72.4,65.4)"
531,Medical_Bay,EA01,"(0,37.5,0),(47.1,68.2,20.8)"
532,Engineering_Bay,EB01,"(48.2,13.2,138.4),(64.7,59.6,153.4)"
533,Engineering_Bay,EB01,"(64.7,13.2,138.4),(112.8,46.5,160.1)"
534,Storage_Bay,TA02,"(55.4,28.5,32.4),(97.4,68.3,47.9)"
535,Medical_Bay,EA02,"(35.7,0,48.5),(77.3,47.0,67.6)"
536,Medical_Bay,EA03,"(59.7,51.6,0),(77.9,72.4,21.4)"
537,Crew_Quarters,CQ01,"(0,0,161.9),(29.0,28.4,214.8)"
538,Engineering_Bay,EB01,"(0,46.5,138.4),(47.4,69.1,158.4)"
539,Lab,L03,"(14.4,14.0,0),(41.9,27.1,42.1)"
540,Maintenance_Bay,MB03,"(19.4,0,0),(35.6,16.4,16.5)"
541,Airlock,A02,"(17.1,34.2,0),(45.1,71.4,23.3)"
542,External_Storage,ES01,"(25.7,0,0),(99.7,48.6,1.3)"
543,Maintenance_Bay,MB02,"(0,12.4,0),(26.1,25.5,35.4)"
544,Lab,L03,"(0,49.5,0),(20.8,93.7,16.5)"
545,Engineering_Bay,EB01,"(47.4,46.5,138.4),(90.6,64.2,165.0)"
546,Engine_Bay,NA01,"(20.3,0,0),(46.3,24.8,29.4)"
547,Lab,L02,"(13.2,41.9,0),(53.4,81.7,11.6)"
548,Power_Bay,PB05,"(50.4,0,0),(78.0,10.2,11.2)"
549,Storage_Bay,TA02,"(62.1,28.7,38.8),(84.3,64.9,58.4)"
550,Engineering_Bay,EB01,"(0,64.2,138.4),(45.5,95.3,164.3)"
551,Lab,L02,"(24.6,0,12.0),(37.9,19.7,37.6)"
552,Storage_Bay,TA02,"(0,0,47.9),(47.2,40.2,65.6)"
553,Storage_Bay,TA02,"(0,0,58.4),(43.2,31.2,105.7)"
554,External_Storage,ES01,"(0,0,1.3),(29.1,29.0,33.3)"
555,Medical_Bay,EA02,"(60.3,0,47.1),(101.5,33.3,81.1)"
556,Command_Center,CC03,"(42.2,16.9,0),(92.1,49.9,43.6)"
557,Storage_Bay,TA01,"(0,42.7,29.0),(12.4,68.6,50.3)"
558,Crew_Quarters,CQ02,"(0,0,81.5),(37.3,28.4,110.1)"
559,Storage_Bay,TA01,"(12.4,42.7,29.0),(24.3,53.7,55.5)"
560,Storage_Bay,TA01,"(24.3,42.7,29.0),(41.3,64.8,57.0)"
561,Storage_Bay,TA02,"(47.2,0,47.9),(87.1,36.0,72.7)"
562,Engineering_Bay,EB01,"(45.5,64.2,138.4),(66.7,79.3,175.1)"
563,Storage_Bay,TA01,"(41.3,42.7,29.0),(57.5,85.2,64.1)"
564,Storage_Bay,TA01,"(47.0,44.5,29.7),(63.8,94.3,63.4)"
565,Engine_Bay,NA03,"(10.6,0,0),(45.0,16.8,47.4)"
566,Engine_Bay,NA03,"(10.7,0,0),(59.8,43.1,48.5)"
567,Crew_Quarters,CQ03,"(27.5,0,22.1),(60.9,49.1,56.5)"
568,Command_Center,CC01,"(67.4,41.5,0),(87.4,76.5,36.7)"
569,Life_Support,LS05,"(44.6,0,0),(93.9,29.7,15.8)"
570,Command_Center,CC02,"(28.6,46.0,0),(61.3,65.7,30.1)"
571,External_Storage,ES02,"(0,0,2.1),(41.0,31.7,47.6)"
572,Engineering_Bay,EB01,"(66.7,64.2,138.4),(89.0,107.0,156.1)"
573,Crew_Quarters,CQ01,"(0,0,187.6),(32.2,46.8,218.9)"
574,Crew_Quarters,CQ02,"(0,28.4,81.5),(14.7,47.7,102.7)"
575,Airlock,A03,"(0,66.3,0),(10.3,87.2,34.0)"
576,Cockpit,C01,"(0,12.3,0),(30.1,37.9,32.0)"
577,Cockpit,C02,"(0,24.7,0),(27.4,74.2,39.4)"
578,Medical_Bay,EA03,"(77.9,51.6,0),(88.8,77.7,15.7)"
579,Lab,L04,"(36.4,30.1,0),(59.8,74.9,47.6)"
580,Crew_Quarters,CQ04,"(0,0,44.6),(26.0,44.2,81.3)"
581,Crew_Quarters,CQ02,"(14.7,28.4,81.5),(29.3,48.0,92.9)"
582,Crew_Quarters,CQ03,"(36.3,0,31.4),(56.2,40.1,49.1)"
583,Storage_Bay,TA01,"(57.5,42.7,29.0),(83.9,61.0,40.3)"
584,External_Storage,ES03,"(0,82.8,0),(47.4,103.0,10.5)"
585,Crew_Quarters,CQ01,"(0,0,214.8),(41.0,46.0,230.4)"
586,Engineering_Bay,EB01,"(0,0,156.1),(48.8,29.1,203.6)"
587,Medical_Bay,EA03,"(44.9,14.6,0),(71.8,28.2,42.4)"
588,Sanitation_Bay,SB04,"(0,0,0),(28.4,21.7,10.3)"
589,Storage_Bay,TA01,"(63.8,44.5,29.7),(78.5,70.8,55.6)"
590,Storage_Bay,TA01,"(0,61.0,29.0),(49.5,102.1,70.0)"
591,Command_Center,CC01,"(42.7,30.8,0),(90.8,53.1,39.9)"
592,Cockpit,C04,"(0,0,23.9),(44.4,39.3,50.3)"
593,Medical_Bay,EA03,"(88.8,51.6,0),(116.9,70.3,61.1)"
594,Crew_Quarters,CQ02,"(29.3,28.4,81.5),(52.7,46.6,141.7)"
595,Crew_Quarters,CQ03,"(56.2,0,31.4),(77.1,40.3,55.0)"
596,Lab,L04,"(131.4,10.3,0),(178.0,29.2,25.8)"
597,Medical_Bay,EA01,"(67.3,31.9,0),(90.6,44.9,13.0)"
598,Medical_Bay,EA01,"(0,44.9,0),(49.3,65.2,27.9)"
599,Airlock,A01,"(0,73.7,0),(20.6,115.9,10.1)"
600,Crew_Quarters,CQ02,"(0,49.9,13.9),(27.3,89.3,32.6)"
601,Airlock,A03,"(10.3,66.3,0),(50.5,83.0,12.4)"
602,Crew_Quarters,CQ03,"(60.9,0,22.1),(70.9,32.3,41.5)"
603,Medical_Bay,EA01,"(47.1,37.5,0),(63.1,57.3,27.4)"
604,Power_Bay,PB05,"(78.0,0,0),(116.2,18.6,49.1)"
605,Command_Center,CC01,"(0,0,36.7),(23.6,31.4,64.3)"
606,Crew_Quarters,CQ02,"(0,46.6,81.5),(10.9,65.8,115.1)"
607,Command_Center,CC02,"(61.3,46.0,0),(98.5,65.6,26.1)"
608,Power_Bay,PB03,"(36.3,0,0),(81.4,28.4,40.2)"
609,Lab,L02,"(37.9,0,12.0),(49.4,13.6,28.5)"
610,Crew_Quarters,CQ03,"(70.9,0,22.1),(106.5,21.2,60.6)"
611,Maintenance_Bay,MB03,"(0,16.4,0),(13.4,47.5,29.6)"
612,Lab,L02,"(49.4,0,12.0),(61.8,32.4,41.4)"
613,Lab,L03,"(41.9,14.0,0),(70.0,27.2,24.7)"
614,Engineering_Bay,EB01,"(48.8,0,156.1),(62.9,38.6,188.1)"
615,Crew_Quarters,CQ01,"(0,0,218.9),(18.8,18.2,235.2)"
616,Lab,L03,"(20.8,49.5,0),(69.0,62.2,45.0)"
617,Medical_Bay,EA03,"(71.8,14.6,0),(98.2,36.2,43.4)"
618,Cockpit,C05,"(24.0,0,0),(62.8,25.6,24.7)"
619,Cockpit,C03,"(0,28.2,0),(35.6,64.6,45.6)"
620,Storage_Bay,TA02,"(0,36.0,47.9),(12.3,55.5,62.6)"
621,Crew_Quarters,CQ01,"(0,0,230.4),(19.4,12.2,271.2)"
622,Crew_Quarters,CQ04,"(58.6,0,28.8),(80.2,19.9,57.8)"
623,Lab,L01,"(43.6,0,39.2),(84.4,24.6,88.8)"
624,Command_Center,CC03,"(61.8,21.8,0),(106.6,58.3,12.9)"
625,Storage_Bay,TA02,"(12.3,36.0,47.9),(52.6,50.5,77.0)"
626,Storage_Bay,TA01,"(78.5,44.5,29.7),(91.3,65.5,69.1)"
627,Storage_Bay,TA02,"(43.2,0,58.4),(81.0,30.9,71.8)"
628,Storage_Bay,TA01,"(0,65.5,29.7),(47.3,81.7,51.3)"
629,External_Storage,ES02,"(26.2,0,0),(49.4,23.3,16.7)"
630,Storage_Bay,TA02,"(52.6,36.0,47.9),(81.0,46.7,59.1)"
631,Maintenance_Bay,MB04,"(19.9,20.6,0),(41.8,46.9,37.6)"
632,Storage_Bay,TA02,"(0,46.7,47.9),(17.3,58.1,68.1)"
633,Lab,L02,"(53.4,41.9,0),(78.3,73.1,46.6)"
634,Lab,L03,"(70.0,14.0,0),(83.0,49.4,37.1)"
635,Storage_Bay,TA02,"(0,30.9,58.4),(22.0,48.6,74.5)"
636,Storage_Bay,TA02,"(17.3,46.7,47.9),(32.3,71.3,76.4)"
637,Cockpit,C05,"(24.3,0,26.0),(67.1,23.6,58.3)"
638,Power_Bay,PB02,"(0,0,2.2),(10.1,13.8,32.7)"
639,Storage_Bay,TA02,"(22.0,30.9,58.4),(69.0,76.2,70.4)"
640,Airlock,A01,"(20.2,33.5,0),(62.4,77.8,35.9)"
641,Command_Center,CC02,"(51.2,47.0,0),(69.7,94.9,22.6)"
642,Crew_Quarters,CQ03,"(77.1,0,31.4),(121.8,14.0,56.6)"
643,Airlock,A01,"(20.6,73.7,0),(42.1,94.0,27.7)"
644,Crew_Quarters,CQ02,"(10.9,46.6,81.5),(57.8,74.9,108.0)"
645,Storage_Bay,TA01,"(47.3,65.5,29.7),(64.7,115.2,48.0)"
646,Command_Center,CC01,"(23.6,0,36.7),(55.7,40.7,60.8)"
647,Airlock,A03,"(50.5,66.3,0),(92.8,85.9,22.6)"
648,Lab,L02,"(61.8,0,12.0),(79.5,11.9,35.1)"
649,Lab,L04,"(0,29.2,0),(13.5,51.1,17.6)"
650,Engineering_Bay,EB01,"(62.9,0,156.1),(84.0,12.3,199.9)"
651,Command_Center,CC02,"(0,65.6,0),(21.5,95.6,22.0)"
652,Crew_Quarters,CQ01,"(18.8,0,218.9),(34.2,29.5,235.2)"
653,Greenhouse,G03,"(0,0,0),(29.6,20.1,15.8)"
654,Storage_Bay,TA02,"(32.3,46.7,47.9),(57.5,83.5,79.4)"
655,Lab,L02,"(79.5,0,12.0),(107.0,31.6,23.8)"
656,Storage_Bay,TA01,"(64.7,65.5,29.7),(92.4,100.7,57.6)"
657,Lab,L04,"(13.5,29.2,0),(44.3,73.9,12.5)"
658,Airlock,A02,"(45.1,34.2,0),(85.2,64.2,37.2)"
659,Engineering_Bay,EB01,"(0,12.3,156.1),(27.7,56.4,187.2)"
660,Lab,L01,"(67.0,0,78.9),(91.0,29.2,95.4)"
661,Storage_Bay,TA02,"(0,0,70.4),(47.8,41.8,95.7)"
662,Power_Bay,PB01,"(16.8,0,2.6),(42.8,19.2,32.7)"
663,Storage_Bay,TA02,"(57.5,46.7,47.9),(83.5,75.0,69.6)"
664,Storage_Bay,TA01,"(0,100.7,29.7),(11.5,116.2,53.9)"
665,Lab,L03,"(83.0,14.0,0),(131.5,24.2,16.9)"
666,Airlock,A02,"(44.9,0,38.7),(80.2,25.2,53.6)"
667,Medical_Bay,EA02,"(0,0,67.6),(20.4,30.5,81.7)"
668,Life_Support,LS05,"(15.3,0,0),(31.9,31.7,18.1)"
669,Medical_Bay,EA01,"(63.1,37.5,0),(97.7,87.5,12.2)"
670,Greenhouse,G04,"(0,0,0),(12.9,15.9,12.0)"
671,Storage_Bay,TA01,"(49.5,61.0,29.0),(84.2,83.0,58.4)"
672,Medical_Bay,EA02,"(20.4,0,67.6),(33.7,28.7,96.8)"
673,Life_Support,LS02,"(11.5,22.4,0),(24.0,61.8,26.2)"
674,Lab,L02,"(0,31.6,12.0),(15.3,45.3,36.7)"
675,Crew_Quarters,CQ04,"(26.0,0,44.6),(54.4,21.5,74.9)"
676,Lab,L03,"(0,62.2,0),(14.3,82.4,21.8)"
677,Crew_Quarters,CQ01,"(19.4,0,230.4),(37.4,38.6,269.5)"
678,Engineering_Bay,EB01,"(27.7,12.3,156.1),(47.5,51.3,181.1)"
679,Crew_Quarters,CQ02,"(0,89.3,13.9),(46.5,131.7,32.7)"
680,Crew_Quarters,CQ01,"(34.2,0,218.9),(56.5,27.0,265.5)"
681,Airlock,A01,"(42.1,73.7,0),(76.1,102.5,18.7)"
682,Cockpit,C01,"(0,19.4,0),(26.1,30.8,42.8)"
683,Cockpit,C02,"(0,0,24.2),(32.2,15.9,72.9)"
684,Engineering_Bay,EB01,"(47.5,12.3,156.1),(76.3,26.0,176.6)"
685,Cockpit,C01,"(30.1,12.3,0),(73.4,54.7,49.9)"
686,Crew_Quarters,CQ04,"(0,19.9,28.8),(22.7,51.0,52.0)"
687,Storage_Bay,TA01,"(11.5,100.7,29.7),(23.1,113.1,43.8)"
688,Engine_Bay,NA02,"(11.9,0,0),(58.9,19.4,20.4)"
689,Engine_Bay,NA01,"(20.6,0,0),(53.1,47.7,18.7)"
690,Engineering_Bay,EB01,"(0,26.0,156.1),(46.2,54.5,182.9)"
691,Storage_Bay,TA01,"(23.1,100.7,29.7),(64.5,137.4,51.6)"
692,Engineering_Bay,EB01,"(46.2,26.0,156.1),(68.8,53.5,199.6)"
693,Crew_Quarters,CQ03,"(0,14.0,31.4),(14.8,59.5,75.9)"
694,Storage_Bay,TA02,"(0,0,69.6),(11.3,32.1,98.3)"
695,Storage_Bay,TA02,"(11.3,0,69.6),(38.1,17.9,87.4)"
696,Crew_Quarters,CQ04,"(54.4,0,44.6),(73.2,25.5,122.4)"
697,Cockpit,C01,"(26.1,19.4,0),(66.4,60.0,13.6)"
698,Greenhouse,G04,"(12.9,0,0),(39.5,19.6,21.2)"
699,Power_Bay,PB02,"(10.1,0,2.2),(42.3,32.6,14.0)"
700,Crew_Quarters,CQ03,"(0,21.2,22.1),(16.4,48.8,49.8)"
701,Lab,L02,"(15.3,31.6,12.0),(37.4,65.3,41.5)"
702,Storage_Bay,TA02,"(38.1,0,69.6),(86.5,35.9,117.4)"
703,Power_Bay,PB01,"(0,0,4.4),(40.7,42.0,6.9)"
704,Storage_Bay,TA01,"(0,83.0,29.0),(20.9,99.4,39.6)"
705,Cockpit,C05,"(0,0,24.7),(23.4,34.3,35.0)"
706,Crew_Quarters,CQ04,"(22.7,19.9,28.8),(43.8,42.4,55.9)"
707,Lab,L03,"(0,24.2,0),(13.2,39.1,33.7)"
708,Engineering_Bay,EB01,"(68.8,26.0,156.1),(81.5,74.5,185.6)"
709,Crew_Quarters,CQ01,"(0,0,269.5),(14.5,24.1,281.3)"
710,Engineering_Bay,EB01,"(81.5,26.0,156.1),(98.6,38.1,178.1)"
711,Engineering_Bay,EB01,"(0,38.1,156.1),(45.2,65.7,184.6)"
712,Airlock,A03,"(43.1,40.6,0),(76.9,76.4,29.5)"
713,Airlock,A03,"(0,85.9,0),(14.5,133.0,21.7)"
714,Lab,L03,"(14.3,62.2,0),(36.0,79.2,11.5)"
715,External_Storage,ES03,"(59.4,0,0),(93.0,26.6,41.4)"
716,Command_Center,CC03,"(0,0,12.9),(22.0,15.3,43.9)"
717,Engineering_Bay,EB01,"(45.2,38.1,156.1),(91.9,86.8,198.3)"
718,Storage_Bay,TA01,"(20.9,83.0,29.0),(43.0,121.8,45.5)"
